Date Time, CO(ppm), NO2(ppm), O3(ppm),timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
2021-12-08 21:38:00,4.1,0.008,,1638979714146,33.245,38.544,946.57,56.5,-1126.5,353.5,1493.5,1485.5,916.5,0,36.489,34.506,36.489,36.489,241.911,274.756,275.388,275.49,275.548,0.467,-0.016,-0.016,-0.072,32512,65280,31616,53.279,51.551,55,0,0,4015,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638979715233.5,17.445,78.35,13.264,246.838,47.091,142.273,0.247,1.24,19.753,102.55,10.071,25.177,8.757,21.893,1
2021-12-08 21:39:00,3.88,0.008,,1638979775667,33.26,38.539,946.525,49.5,-987,350,1479,1460.5,911,0,33.609,31.783,33.609,33.609,222.819,253.072,253.654,253.747,253.801,0.494,-0.016,-0.008,0.096,65280,32640,1536,52.884,51.662,53.882,0,0,4008.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638979776757,17.445,78.35,13.264,244.023,46.291,130.117,0.244,1.199,19.433,94.25,9.276,23.19,8.066,20.165,1
2021-12-08 21:40:00,3.62,0.009,,1638979837775.5,33.275,38.51,946.516,50.5,-1008.5,344.5,1469.5,1440.5,901,0,32.045,30.304,32.045,32.045,212.449,241.293,241.849,241.938,241.989,0.461,0,0.008,0.032,32768,128,512,54.146,52.476,55.863,0,0,4015.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638979838864,17.445,78.35,5.7,239.584,45.651,131.846,0.24,1.174,19.171,95.25,8.844,22.111,7.691,19.227,0
2021-12-08 21:41:00,3.27,0.006,,1638979899696.5,33.285,38.475,946.529,48,-964,341,1456.5,1421,898.5,0,29.694,28.08,29.694,29.694,196.86,223.588,224.103,224.185,224.233,0.498,-0.024,0,-0.016,32384,0,32512,53.516,52.152,55.593,0,0,4002,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638979900782,17.445,78.35,6.1,236.743,45.026,127.503,0.237,1.139,18.852,92.55,8.195,20.489,7.126,17.816,0
2021-12-08 21:42:00,3.11,0.008,,1638979961799,33.3,38.458,946.548,49.5,-983.5,338.5,1447.5,1397.5,891.5,0,27.329,25.844,27.329,27.329,181.186,205.786,206.26,206.336,206.379,0.464,0,-0.008,-0.024,0,32640,65152,53.631,51.87,56.213,0,0,4016,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638979962890.5,17.445,78.35,6.1,234.718,44.274,130.099,0.235,1.102,18.454,94.2,7.543,18.857,6.559,16.398,0
2021-12-08 21:43:00,2.98,0.009,,1638980023714.5,33.315,38.434,946.585,52,-1043,333.5,1438.5,1376.5,886,0,27.014,25.546,27.014,27.014,179.097,203.414,203.882,203.957,204,0.501,0.024,-0.008,0.048,384,32640,768,53.348,51.569,54.939,0,0,4009,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980024805.5,17.445,78.35,6.1,230.684,43.602,134.431,0.231,1.09,18.316,96.95,7.456,18.64,6.483,16.209,0
2021-12-08 21:44:00,2.81,0.009,,1638980070707,33.32,38.429,946.557,53,-1060,334,1436,1392,886,0,25.628,24.236,25.628,25.628,169.908,192.977,193.421,193.492,193.533,0.457,-0.032,0,-0.032,65024,0,65024,53.082,51.758,54.343,0,0,4016,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980071795,17.445,78.35,6.1,231.078,44.098,136.165,0.231,1.078,18.171,98,7.073,17.683,6.151,15.377,0
2021-12-08 21:45:00,2.66,0.009,,1638980116903,33.34,38.424,946.532,52.5,-1042.5,330,1430,1365.5,881,0,25.804,24.402,25.804,25.804,171.075,194.302,194.749,194.821,194.862,0.471,0,-0.016,-0.056,0,65280,64640,53.724,52.272,55.356,0,0,4012.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980117986,17.445,78.35,9.838,227.861,43.25,135.287,0.228,1.071,18.11,97.45,7.122,17.805,6.193,15.483,0.5
2021-12-08 21:46:00,2.49,0.009,,1638980178835,33.335,38.399,946.566,54.5,-1088,329.5,1423.5,1337,877.5,0,23.188,21.928,23.188,23.188,153.732,174.605,175.006,175.071,175.108,0.487,0.024,-0.008,-0.048,384,32640,32000,53.353,52.416,54.446,0,0,4024.5,88,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980179924,17.445,78.35,13.576,227.439,42.338,138.761,0.227,1.026,17.624,99.6,6.4,16,5.565,13.913,1
2021-12-08 21:47:00,2.27,0.009,,1638980240737,33.355,38.395,946.577,55,-1098,327,1416,1344.5,879,0,22.549,21.324,22.549,22.549,149.495,169.793,170.183,170.246,170.282,0.496,0.008,0.008,0.056,128,128,896,53.375,52.4,54.529,0,0,4013.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980242255.5,17.445,78.35,13.576,225.424,42.578,139.619,0.225,1.02,17.549,100.8,6.224,15.559,5.412,13.53,1
2021-12-08 21:48:00,2.17,0.009,,1638980302757,33.365,38.377,946.573,53,-1059,326.5,1412.5,1351.5,878.5,0,21.494,20.326,21.494,21.494,142.502,161.849,162.222,162.282,162.316,0.484,0.008,0,0,32896,0,32768,53.215,52.329,54.625,0,0,4001.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980303844.5,17.445,78.35,13.576,225.002,42.802,136.144,0.225,1.007,17.426,97.95,5.932,14.831,5.159,12.897,1
2021-12-08 21:49:00,1.99,0.009,,1638980364572.5,33.38,38.385,946.546,48.5,-967.5,324,1411.5,1344,876.5,0,19.394,18.341,19.394,19.394,128.58,146.037,146.373,146.427,146.458,0.485,-0.024,-0.008,-0.064,65152,32640,64512,53.002,51.842,54.318,0,0,4010.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980365667.5,17.445,78.35,13.576,223.001,42.562,128.327,0.223,0.973,17.103,93.1,5.353,13.382,4.655,11.637,1
2021-12-08 21:50:00,1.87,0.008,,1638980426779,33.39,38.379,946.591,49.5,-979.5,324.5,1410,1321,872.5,0,19.879,18.799,19.879,19.879,131.792,149.686,150.031,150.086,150.118,0.485,0.016,-0.008,0.056,256,32640,896,52.696,51.747,54.84,0,0,4014,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980427870.5,17.445,78.35,13.576,223.391,41.826,130.058,0.223,0.973,17.099,94.2,5.487,13.717,4.771,11.927,1
2021-12-08 21:51:00,1.76,0.011,,1638980488691.5,33.395,38.361,946.558,54.5,-1091,320.5,1399.5,1328,867.5,0,19.868,19.32,19.879,19.879,135.449,153.839,154.193,154.25,154.283,0.503,-0.04,0.008,0.008,32128,128,128,52.661,51.777,54.677,0,0,4010,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980489785,17.445,78.35,13.576,220.169,42.05,138.733,0.22,0.975,17.074,100.8,5.484,13.709,4.768,11.921,1
2021-12-08 21:52:00,1.58,0.009,,1638980550800,33.415,38.333,946.598,51.5,-1020.5,318,1392,1310.5,865.5,0,19.91,18.828,19.91,19.91,131.998,149.919,150.264,150.32,150.352,0.511,0.024,0.008,-0.04,384,128,64896,53.137,51.592,56.832,0,0,4013.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980551916,17.445,78.35,13.576,218.13,41.489,133.517,0.218,0.97,17.05,96.35,5.495,13.738,4.778,11.946,1
2021-12-08 21:53:00,1.5,0.01,,1638980612691.5,33.435,38.328,946.602,56.5,-1120.5,318.5,1391.5,1321,868,0,19.092,18.054,19.092,19.092,126.572,143.757,144.088,144.141,144.172,0.509,0.008,-0.024,-0.024,32896,65152,32384,53.651,52.209,56.663,0,0,4010.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980613832.5,17.445,78.35,13.576,218.517,41.825,142.185,0.219,0.96,16.894,102.5,5.269,13.173,4.582,11.455,1
2021-12-08 21:54:00,1.43,0.011,,1638980675307.5,33.445,38.304,946.608,53,-1062.5,317,1388.5,1305,867.5,0,17.804,16.836,17.804,17.804,118.033,134.059,134.367,134.417,134.445,0.516,0.016,-0.008,-0.008,33024,32640,32640,53.907,52.217,56.683,0,0,4001.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980676414,17.445,78.35,13.887,217.288,41.313,136.107,0.217,0.935,16.651,97.9,4.914,12.285,4.273,10.682,1
2021-12-08 21:55:00,1.3,0.01,,1638980737025.5,33.45,38.292,946.618,46,-922.5,316,1384,1292.5,865,0,18.252,17.26,18.252,18.252,121.007,137.436,137.752,137.803,137.832,0.516,-0.024,-0.008,-0.136,32384,32640,63360,56.065,52.161,65.318,0,0,4001.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980738128,17.445,78.35,13.887,216.473,40.913,123.956,0.216,0.938,16.76,90.35,5.038,12.594,4.381,10.951,1
2021-12-08 21:56:00,1.23,0.011,,1638980799229,33.47,38.264,946.606,55,-1104.5,311.5,1377.5,1267.5,859.5,0,20.674,19.526,20.695,20.699,136.832,155.45,155.835,155.898,155.931,0.533,-0.072,-0.008,-0.088,64384,32640,31360,53.803,52.026,57.933,0,0,4001.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980800334.5,17.445,78.35,13.887,212.833,40.113,139.567,0.213,0.968,16.997,100.2,5.706,14.265,4.962,12.405,1
2021-12-08 21:57:00,1.14,0.011,,1638980861533.5,33.48,38.234,946.628,47.5,-948.5,312.5,1373,1289,857.5,0,18.642,17.616,18.654,18.657,123.463,140.249,140.587,140.642,140.672,0.523,0,0.008,-0.048,0,128,64768,52.973,51.687,56.031,0,0,4004,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980875403,17.445,78.35,13.887,213.6,40.801,126.546,0.214,0.944,16.801,91.95,5.145,12.863,4.474,11.185,1
2021-12-08 21:58:00,1.07,0.011,,1638980938456,33.49,38.223,946.59,59,-1182,311,1366,1296,856,0,20.07,18.979,20.07,20.07,133.055,151.12,151.468,151.524,151.556,0.522,-0.016,-0.032,0.096,65280,65024,1536,52.163,51.47,54.955,0,0,4004,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980940228,17.445,78.35,13.887,212.384,41.024,146.5,0.212,0.969,16.962,107.9,5.539,13.848,4.817,12.042,1
2021-12-08 21:59:00,1.02,0.011,,1638980970245,33.49,38.211,946.626,57,-1133,311,1368,1253,862,0,17.183,16.25,17.183,17.183,113.921,129.388,129.686,129.734,129.761,0.509,0.032,-0.016,0.096,512,65280,1536,54.13,52.317,58.454,0,0,4002,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638980971349,17.445,78.35,13.887,212.372,39.648,143.029,0.212,0.908,16.332,103.5,4.743,11.857,4.124,10.31,1
2021-12-08 22:00:00,0.93,0.01,,1638981016076.5,33.49,38.217,946.587,50,-1002,310,1365,1278.5,854,0,19.529,18.468,19.529,19.529,129.474,147.053,147.392,147.446,147.477,0.507,-0.04,-0.008,0.024,64896,32640,384,53.222,51.697,55.111,0,0,3997.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981024683.5,17.445,78.35,13.887,211.578,40.464,130.88,0.212,0.954,16.893,94.7,5.39,13.475,4.687,11.718,1
2021-12-08 22:01:00,0.88,0.012,,1638981093877,33.51,38.2,946.61,53,-1058,307,1363,1278,852,0,18.989,17.957,18.989,18.989,125.888,142.98,143.309,143.362,143.393,0.513,-0.032,0,0.032,65024,0,512,52.885,52.116,53.799,0,0,4006,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981094994,17.445,78.35,13.887,209.15,40.448,136.078,0.209,0.946,16.771,97.9,5.241,13.102,4.557,11.393,1
2021-12-08 22:02:00,0.81,0.012,,1638981139995.5,33.525,38.177,946.631,49,-978.5,307,1361.5,1264,853.5,0,18.357,17.36,18.357,18.357,121.703,138.227,138.545,138.596,138.625,0.506,0,0.008,-0.016,0,128,32512,53.07,51.822,54.895,0,0,3995.5,87,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981141098.5,17.445,78.35,10.043,209.121,40,129.129,0.209,0.931,16.645,93.6,5.067,12.666,4.406,11.014,0.5
2021-12-08 22:03:00,0.76,0.01,,1638981202690,33.53,38.159,946.641,51.5,-1023.5,307,1359.5,1260,856.5,0,18.852,17.828,18.852,18.852,124.986,141.955,142.282,142.334,142.365,0.501,-0.016,-0.016,0.056,32512,32512,33664,52.871,52.085,53.946,0,0,4000,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981203807.5,17.446,78.35,8.2,209.101,39.872,133.466,0.209,0.938,16.7,96.3,5.203,13.008,4.525,11.311,1
2021-12-08 22:04:00,0.7,0.01,,1638981264112.5,33.535,38.16,946.692,47.5,-951.5,306,1357.5,1246,851,0,16.979,16.057,16.979,16.979,112.568,127.852,128.146,128.193,128.221,0.512,-0.008,-0.016,-0.032,32640,32512,65024,53.002,51.787,54.798,0,0,4001,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981265205.5,17.446,78.35,8.4,208.299,39.424,126.521,0.208,0.903,16.352,91.95,4.686,11.716,4.075,10.188,1
2021-12-08 22:05:00,0.67,0.011,,1638981326616,33.545,38.136,946.675,53,-1060,304,1355,1260,849,0,16.576,15.675,16.576,16.576,109.892,124.812,125.099,125.145,125.172,0.52,-0.048,-0.008,-0.112,64768,32640,63744,52.923,51.926,54.991,0,0,3999.5,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981327706,17.446,78.35,8.4,206.67,39.872,136.062,0.207,0.9,16.269,97.9,4.575,11.437,3.978,9.945,1
2021-12-08 22:06:00,0.65,0.011,,1638981388717.5,33.56,38.131,946.678,54,-1082.5,304,1355.5,1246,850.5,0,18.755,16.621,18.805,18.808,116.393,132.281,132.642,132.703,132.733,0.54,0,-0.008,0.032,32768,32640,33280,52.382,51.822,53.068,0,0,3993.5,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981389811,17.446,78.35,8.4,206.658,39.424,137.79,0.207,0.932,16.609,99,5.176,12.941,4.501,11.253,1
2021-12-08 22:07:00,0.6,0.012,,1638981450145.5,33.575,38.096,946.676,49.5,-993.5,303,1348.5,1230,848,0,21.226,20.07,21.227,21.227,140.702,159.808,160.178,160.237,160.271,0.525,0.016,0.008,-0.024,32896,128,32384,52.923,51.9,53.898,0,0,3997.5,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981451255.5,17.445,78.35,13.78,205.816,38.911,129.974,0.206,0.964,17.005,94.1,5.858,14.646,5.094,12.735,1
2021-12-08 22:08:00,0.55,0.011,,1638981512056,33.595,38.085,946.635,54,-1079.5,302.5,1345,1242.5,845,0,17.252,16.3,17.264,17.266,114.243,129.777,130.09,130.141,130.169,0.526,-0.024,0.016,-0.096,65152,256,64000,52.481,51.751,53.393,0,0,3994,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981513150.5,17.445,78.35,13.78,205.397,39.311,137.775,0.205,0.907,16.327,99,4.761,11.904,4.14,10.351,1
2021-12-08 22:09:00,0.53,0.011,,1638981573774,33.605,38.068,946.644,52,-1043.5,302,1345.5,1240.5,846,0,15.725,14.814,15.773,15.782,103.713,117.888,118.222,118.278,118.305,0.543,0,0,-0.016,0,0,32512,55.005,52.002,61.351,0,0,3993,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981574882.5,17.445,78.35,13.78,204.974,39.247,134.299,0.205,0.881,16.053,96.85,4.34,10.85,3.774,9.435,1
2021-12-08 22:10:00,0.51,0.011,,1638981635960.5,33.62,38.056,946.658,54,-1075.5,300.5,1343.5,1230,848.5,0,15.844,14.907,15.909,15.922,104.318,118.608,118.965,119.026,119.054,0.559,-0.032,0.008,-0.128,65024,128,63488,53.482,51.83,59.489,0,0,3996.5,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981636892.5,17.445,78.35,13.78,203.756,38.911,137.763,0.204,0.88,16.03,102.3,4.373,10.932,3.803,9.506,1
2021-12-08 22:11:00,0.47,0.012,,1638981698435.5,33.625,38.045,946.638,56.5,-1129,301,1343.5,1237,845.5,0,15.878,14.822,16.042,16.075,103.432,117.794,118.279,118.366,118.397,0.567,0.024,0.008,-0.008,384,128,32640,53.82,52.04,60.499,0,0,3988,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981699209,17.445,78.35,13.376,204.142,39.135,142.1,0.204,0.882,16.031,103.4,4.382,10.955,3.811,9.527,1
2021-12-08 22:12:00,0.46,0.012,,1638981760252.5,33.64,38.028,946.666,49.5,-994,299,1342.5,1242.5,846.5,0,16.701,15.654,16.82,16.844,109.398,124.482,124.923,125,125.031,0.556,-0.008,-0.032,0.072,32640,65024,1152,54.362,52.116,59.352,0,0,3997,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981761002.5,17.445,78.35,13.376,202.518,39.311,129.944,0.203,0.898,16.272,94.1,4.609,11.524,4.008,10.02,1
2021-12-08 22:13:00,0.43,0.012,,1638981823040,33.65,38.04,946.679,55.5,-1113.5,299.5,1338,1246,848.5,0,15.843,14.911,15.904,15.917,104.356,118.643,118.995,119.055,119.083,0.542,-0.024,0,0,65152,0,32768,54.183,52.146,56.335,0,0,3994,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981823786,17.445,78.35,13.376,202.925,39.423,140.352,0.203,0.885,16.064,102.3,4.373,10.932,3.802,9.506,1
2021-12-08 22:14:00,0.4,0.013,,1638981868772,33.65,38.029,946.655,55,-1102,298,1340,1246,850,0,15.904,15.025,15.916,15.918,105.298,119.619,119.91,119.958,119.983,0.53,-0.048,0,0.032,64768,0,512,53.066,51.858,56.103,0,0,3985,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981869519,17.445,78.35,13.376,201.713,39.423,139.485,0.202,0.886,16.081,100.1,4.389,10.973,3.817,9.542,1
2021-12-08 22:15:00,0.36,0.014,,1638981916448.5,33.665,38.017,946.645,50,-995.5,299.5,1340,1237,846,0,16.447,15.553,16.447,16.447,109.037,123.842,124.127,124.172,124.199,0.528,0.024,0,-0.104,384,0,63872,53.956,51.833,57.264,0,0,3980,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981917192.5,17.445,78.35,13.376,202.896,39.135,130.8,0.203,0.892,16.196,94.6,4.539,11.348,3.947,9.868,1
2021-12-08 22:16:00,0.37,0.013,,1638981977874,33.665,38,946.643,59,-1171,298.5,1337.5,1244,846.5,0,17.245,16.302,17.25,17.251,114.275,129.8,130.106,130.155,130.183,0.53,0,-0.016,-0.032,0,65280,32256,54.245,52.123,58.775,0,0,3985.5,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638981978619.5,17.445,78.35,13.376,202.078,39.359,146.42,0.202,0.909,16.298,108.3,4.76,11.899,4.139,10.347,1
2021-12-08 22:17:00,0.34,0.012,,1638982040370,33.68,37.989,946.645,54,-1072,297.5,1335,1222.5,838.5,0,19.91,18.823,19.915,19.916,131.948,149.872,150.223,150.28,150.312,0.518,0.008,0,-0.088,128,0,64128,55.253,52.537,60.148,0,0,3991,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982041119,17.445,78.35,13.376,201.26,38.671,137.735,0.201,0.94,16.68,99.55,5.495,13.738,4.778,11.946,1
2021-12-08 22:18:00,0.32,0.012,,1638982101992,33.695,37.953,946.661,53,-1055,297.5,1331.5,1221,844,0,18.88,17.854,18.88,18.88,125.171,142.165,142.492,142.545,142.575,0.526,-0.008,0,0.008,32640,32768,32896,52.372,51.803,53.876,0,0,3986,85.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982102739.5,17.445,78.35,13.376,201.219,38.622,135.993,0.201,0.927,16.557,100.1,5.211,13.027,4.531,11.328,1
2021-12-08 22:19:00,0.32,0.013,,1638982164490.5,33.7,37.916,946.617,51,-1015,296,1327,1212,841.5,0,21.372,20.184,21.395,21.4,141.44,160.687,161.087,161.152,161.187,0.534,0.032,-0.032,0.016,512,65024,33024,52.599,51.742,54.237,0,0,3986.5,86,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982165242.5,17.445,78.35,13.376,199.98,38.334,132.521,0.2,0.961,16.946,95.8,5.899,14.747,5.129,12.823,1
2021-12-08 22:20:00,0.29,0.012,,1638982226889,33.71,37.924,946.612,54,-1076.5,296.5,1327.5,1214,844,0,16.601,15.612,16.675,16.69,109.231,124.205,124.588,124.653,124.683,0.551,-0.016,0.008,-0.008,32512,128,32640,52.924,51.751,54.778,0,0,3985,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982227640,17.445,78.35,13.786,200.382,38.398,137.722,0.2,0.888,16.117,99.05,4.582,11.455,3.984,9.96,1
2021-12-08 22:21:00,0.32,0.012,,1638982287534,33.715,37.918,946.593,51,-1016,296,1327,1237,842,0,18.18,17.186,18.186,18.187,120.468,136.835,137.157,137.209,137.239,0.522,0.016,-0.008,-0.136,256,32640,63360,52.72,51.695,54.038,0,0,3991.5,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982288283,17.445,78.35,13.786,199.974,39.134,132.514,0.2,0.922,16.505,95.7,5.018,12.544,4.363,10.908,1
2021-12-08 22:22:00,0.3,0.013,,1638982349545,33.725,37.925,946.639,59,-1171,295.5,1329.5,1228.5,844.5,0,16.812,15.603,16.839,16.84,109.384,124.236,124.523,124.569,124.595,0.526,-0.024,-0.016,-0.048,64768,65152,64768,52.48,51.438,54.054,0,0,3977.5,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982350289.5,17.445,78.35,13.786,199.576,38.862,146.393,0.2,0.895,16.145,107.8,4.64,11.601,4.035,10.087,1
2021-12-08 22:23:00,0.29,0.011,,1638982411359.5,33.74,37.914,946.63,55,-1100.5,296,1325,1235,844.5,0,15.616,14.749,15.631,15.634,103.355,117.418,117.708,117.756,117.781,0.539,0.024,-0.008,0.064,384,32640,1024,53.544,52.145,55.533,0,0,3980.5,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982412108.5,17.445,78.35,13.786,199.959,39.07,139.444,0.2,0.879,15.988,101.2,4.31,10.775,3.748,9.369,1
2021-12-08 22:24:00,0.28,0.011,,1638982473565,33.745,37.896,946.604,54,-1079.5,295,1326,1235,845.5,0,16.11,15.215,16.127,16.13,106.616,121.125,121.425,121.474,121.501,0.541,0.016,-0.024,0.032,256,65152,512,53.728,52.389,56.659,0,0,3979.5,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982474311,17.445,78.35,13.786,199.138,39.07,137.706,0.199,0.887,16.092,98.9,4.446,11.116,3.866,9.666,1
2021-12-08 22:25:00,0.3,0.012,,1638982536160,33.755,37.866,946.59,49.5,-986,294.5,1324.5,1217.5,844.5,0,18.202,17.19,18.222,18.225,120.458,136.851,137.191,137.246,137.276,0.53,-0.016,0,0.04,65280,32768,33408,54.046,52.207,56.409,0,0,3978.5,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982536963.5,17.445,78.35,13.786,198.704,38.51,129.892,0.199,0.916,16.459,94.05,5.024,12.559,4.368,10.921,1
2021-12-08 22:26:00,0.28,0.013,,1638982597877.5,33.755,37.848,946.576,54.5,-1083,292.5,1325,1219,844,0,17.466,16.503,17.477,17.48,115.661,131.387,131.705,131.757,131.785,0.528,-0.04,-0.008,0.016,64896,32640,256,52.81,51.53,55.573,0,0,3972.5,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982598638,17.445,78.35,13.786,197.086,38.558,138.57,0.197,0.905,16.289,99.45,4.82,12.051,4.192,10.479,1
2021-12-08 22:27:00,0.25,0.012,,1638982659874.5,33.77,37.861,946.549,52,-1030,294,1325.5,1235.5,845,0,17.263,16.325,17.263,17.263,114.452,129.991,130.29,130.338,130.366,0.506,-0.024,-0.016,0.032,65152,65280,512,53.626,51.427,57.348,0,0,3981,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982661106,17.445,78.35,13.786,198.293,39.086,134.224,0.198,0.907,16.33,96.75,4.765,11.912,4.143,10.358,1
2021-12-08 22:28:00,0.24,0.012,,1638982721770,33.78,37.85,946.594,53,-1057.5,293.5,1324,1231.5,848,0,16.556,15.657,16.557,16.557,109.765,124.668,124.955,125.001,125.027,0.49,-0.032,0,-0.064,65024,0,64512,54.327,52.216,58.117,0,0,3978.5,84.5,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982722557,17.445,78.35,13.753,197.877,38.958,135.955,0.198,0.894,16.173,97.85,4.57,11.424,3.974,9.934,1
2021-12-08 22:29:00,0.23,0.011,,1638982783617,33.785,37.826,946.579,55,-1088.5,293,1323,1244.5,847.5,0,15.117,14.273,15.136,15.14,100.003,113.619,113.905,113.952,113.977,0.527,-0.008,-0.008,-0.064,32640,32640,64512,53.302,51.806,57.715,0,0,3975,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982784391.5,17.445,78.35,13.72,197.45,39.373,139.424,0.197,0.873,15.918,101.15,4.172,10.431,3.628,9.07,1
2021-12-08 22:30:00,0.22,0.013,,1638982829940,33.79,37.808,946.587,58,-1157,292,1320,1228,846,0,14.827,13.955,14.885,14.896,97.665,111.035,111.366,111.422,111.447,0.549,0.048,0.016,-0.16,768,256,62976,53.073,52.137,55.573,0,0,3975,84,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982830715,17.445,78.35,13.72,196.63,38.845,144.628,0.197,0.863,15.78,105.5,4.092,10.231,3.559,8.896,1
2021-12-08 22:31:00,0.21,0.012,,1638982882254.33,33.797,37.817,946.576,50.333,-1004.667,293,1318,1228.333,846,0,18.057,17.075,18.057,18.057,119.706,135.96,136.273,136.323,136.352,0.521,-0.005,-0.037,-0.005,21760,64938.667,21760,53.67,51.993,57.137,0,0,3971,84,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982884003,17.445,78.35,13.72,197.436,38.856,131.319,0.197,0.917,16.455,94.967,4.984,12.459,4.334,10.834,1
2021-12-08 22:32:00,0.19,0.014,,1638982939324.5,33.81,37.815,946.553,48.5,-970,293,1319.5,1228,844.5,0,17.438,16.49,17.438,17.438,115.609,131.306,131.608,131.656,131.684,0.507,-0.008,0.016,0,32640,256,32768,52.981,51.756,55.827,0,0,3975,84,30,30,30,30,30,30,30,30,120,30,30,1,1,1638982940088.5,17.445,78.35,13.72,197.429,38.845,128.131,0.197,0.908,16.368,92.95,4.813,12.032,4.185,10.463,1
2021-12-08 22:33:00,0.2,0.013,,1638983000458,33.815,37.792,946.547,56,-1109.5,291.5,1318,1223,847,0,16.835,15.919,16.836,16.836,111.599,126.753,127.046,127.093,127.12,0.522,-0.04,-0.024,-0.096,64896,32384,64000,54.493,51.865,61.252,0,0,3971,85,30,30,30,30,30,30,30,30,120,30,30,1,1,1638983001219,17.445,78.35,13.72,196.203,38.685,141.145,0.196,0.896,16.175,103.85,4.646,11.616,4.04,10.101,1
